,날짜,credit_spread,kospi,exchange,fin_index
148,2016-05-01,-0.3380452649676967,-0.6462122348406,-0.5632970566534938,-0.5158515188205969
149,2016-06-01,-0.3395807860283603,-0.5836196578399586,-0.1775731947295971,-0.36692454619930537
150,2016-07-01,-0.3272966175430538,-0.3659284730733679,0.5914013393432035,-0.033941250424406065
151,2016-08-01,-0.2566626487525398,-0.1026331814006351,0.6902423406768203,0.11031550350788182
152,2016-09-01,-0.1568537798094216,-0.1345459176730967,0.8433606337373016,0.18398697875159442
153,2016-10-01,-0.1384275270814614,-0.3837310452610432,0.092384218632573,-0.14325811790331053
154,2016-11-01,-0.0785422057155907,-0.3530323290968931,-0.038548351756458,-0.15670762885631392
155,2016-12-01,-0.0785422057155911,-0.1721146520526671,-0.1587312849472624,-0.13646271423850687
156,2017-01-01,-0.0048371948037494,0.0507455244553982,0.5890583730129252,0.211655567554858
157,2017-02-01,0.0089824947422205,0.0956532082343468,0.9632356324033708,0.3559571117933127
158,2017-03-01,-0.0355476160170168,0.0554062375609329,0.3498783376952976,0.1232456530797379
159,2017-04-01,-0.0770066846549272,0.1609947547955493,0.167769692930956,0.0839192543571927
160,2017-05-01,-0.1169302322321751,0.4928643790505556,0.7157995203612215,0.3639112223932007
161,2017-06-01,-0.1307499217781451,0.6169569774730458,0.1638624369826841,0.21668983089252825
162,2017-07-01,-0.170673469355392,0.5266516102555756,0.0383452232946425,0.13144112139827538
163,2017-08-01,-0.212132537993302,0.4008182931211494,0.0291911423463773,0.07262563249140823
164,2017-09-01,-0.24744952238856,0.4436407750095665,-0.2832720941139191,-0.029026947164304207
165,2017-10-01,-0.2044549326899858,0.7861496504153249,0.3231756661863201,0.3016234613038864
166,2017-11-01,-0.2336298328425897,0.7545953718842197,0.9015794735267928,0.4741816708561409
167,2017-12-01,-0.1292144007174812,0.6320387266594588,1.3485506575176216,0.617124994486533
168,2018-01-01,-0.1169302322321744,0.7262579385469643,0.8473474424240512,0.48555838291294706
169,2018-02-01,-0.1200012743535011,0.3967406223266732,0.5800163737216018,0.2855852405649246
170,2018-03-01,-0.1015750216255409,0.2759080174038961,0.6286318412490098,0.26765494567578835
171,2018-04-01,-0.1384275270814614,0.3117440564388367,0.7235577224141319,0.2989580839238357
172,2018-05-01,-0.1368920060207975,-0.1768497502742534,0.464473774883351,0.05024400619610003
173,2018-06-01,-0.1537827376880952,-0.4684156661901922,0.3786922897117195,-0.0811687047221893
174,2018-07-01,-0.184493158901362,-0.5561350941899487,0.1618300739443234,-0.19293272638232908
175,2018-08-01,-0.156853779809422,-0.4163595082405564,0.1817795660483307,-0.13047790733388256
176,2018-09-01,0.1425728270199325,-0.4383702041587589,0.4130819539518932,0.03909485893768894
177,2018-10-01,0.1548569955052387,-1.3982438652546931,-0.104399057073623,-0.4492619756076925
178,2018-11-01,0.1395017848986055,-1.1466504383309604,-0.1889338495909722,-0.3986941676744424
179,2018-12-01,0.0995782373213583,-1.2611734324685422,-0.3278310794922281,-0.496475424879804
180,2019-01-01,0.1087913636853384,-1.0757271253680354,-0.2850335958417272,-0.4173231191748081
181,2019-02-01,0.1318241795952882,-0.8238249867932481,-0.2623940420667039,-0.31813161642155463
182,2019-03-01,0.1533214744445751,-0.98468230688504,-0.5901712339116616,-0.4738440221173755
183,2019-04-01,0.1932450220218227,-0.980090404760425,-0.7422523599322675,-0.5096992475569566
184,2019-05-01,0.2009226273251393,-1.1704244412953742,-0.856507782079951,-0.608669865350062
185,2019-06-01,0.179425332475853,-0.7619889870779306,-0.2621636383125174,-0.28157576430486503
186,2019-07-01,0.2224199221744262,-0.946611856051963,-0.5520429928681654,-0.42541164224856737
187,2019-08-01,0.1640701218692188,-1.144417277525658,-0.7095424574439111,-0.5632965377001168
188,2019-09-01,-0.0923618952615611,-0.95531714618071,-0.6636472311867824,-0.5704420908763511
