,date,price,kospi_log_yoy,kospi_log_yoy_z
338,2010-07-01,1759.33,0.1219859236259424,0.16510250595348488
339,2010-08-01,1742.75,0.09056746350679479,0.05503359025094528
340,2010-09-01,1872.81,0.11273787626685916,0.13270363785747447
341,2010-10-01,1882.95,0.1749782353801166,0.350751524817976
342,2010-11-01,1904.63,0.2024264406931664,0.4469113679589467
343,2010-12-01,2051.0,0.19788623394539773,0.43100557143368373
344,2011-01-01,2069.73,0.2558969368759705,0.6342356198350345
345,2011-02-01,1939.3,0.19571670454282053,0.4234050159634009
346,2011-03-01,2106.7,0.21870924304264427,0.5039552330118218
347,2011-04-01,2192.36,0.23019732588941988,0.5442016619472397
348,2011-05-01,2142.47,0.2665012224231731,0.6713858241274901
349,2011-06-01,2100.69,0.21264399972010928,0.4827067455477071
350,2011-07-01,2133.21,0.1926948327721485,0.41281843253669515
351,2011-08-01,1880.11,0.0758659603841032,0.0035295222038297957
352,2011-09-01,1769.65,-0.056658189859180474,-0.46074496694559025
353,2011-10-01,1909.03,0.013755563703989893,-0.21406306478194387
354,2011-11-01,1847.51,-0.030448977447158576,-0.36892571225682613
355,2011-12-01,1825.74,-0.11634209478831092,-0.6698367771593963
356,2012-01-01,1955.79,-0.05662396010158588,-0.4606250491555741
357,2012-02-01,2030.25,0.04583185496032538,-0.10168955618366554
358,2012-03-01,2014.04,-0.04498008707795531,-0.4198328373976212
359,2012-04-01,1981.99,-0.10087719869116452,-0.6156582993342544
360,2012-05-01,1843.47,-0.15030970389139497,-0.7888361771556304
361,2012-06-01,1854.01,-0.12491500131780331,-0.6998704109702837
362,2012-07-01,1881.99,-0.12529815987351878,-0.7012127379528862
363,2012-08-01,1905.12,0.013214712952253294,-0.21595783796862433
364,2012-09-01,1996.21,0.12046859585629566,0.15978682142480274
365,2012-10-01,1912.06,0.0015859352358020828,-0.2566971660369525
366,2012-11-01,1932.9,0.045182679285106886,-0.10396382622748022
367,2012-12-01,1997.05,0.0896857073746462,0.051944516470384304
368,2013-01-01,1961.94,0.003139575750078727,-0.25125426634837905
369,2013-02-01,2026.49,-0.0018537057226657438,-0.26874732856143174
370,2013-03-01,2004.89,-0.004553458661712639,-0.2782054266839599
371,2013-04-01,1963.95,-0.009143639126654612,-0.2942862971257048
372,2013-05-01,2001.05,0.08202237762901365,0.02509742108206717
373,2013-06-01,1863.32,0.005008981965858972,-0.2447051384026361
374,2013-07-01,1914.03,0.01688123923632734,-0.2031128235741429
375,2013-08-01,1926.36,0.011087213076458546,-0.2234111505624934
376,2013-09-01,1996.96,0.0003756414121207641,-0.2609372124411649
377,2013-10-01,2030.09,0.05989893215631703,-0.05240808509326351
378,2013-11-01,2044.87,0.05631275196140617,-0.06497162143689222
379,2013-12-01,2011.34,0.007130074937566455,-0.23727427124317793
380,2014-01-01,1941.15,-0.010653198682154752,-0.2995747671153924
381,2014-02-01,1979.99,-0.02321343826907807,-0.3435773040651336
382,2014-03-01,1985.61,-0.009663024694015476,-0.2961058709053923
383,2014-04-01,1961.79,-0.0011004295842163003,-0.2661083612960311
384,2014-05-01,1994.96,-0.0030480427801533594,-0.272931473309535
385,2014-06-01,2002.21,0.0718917276585831,-0.010393486281902923
386,2014-07-01,2076.12,0.08128980021217647,0.02253096805942857
387,2014-08-01,2068.54,0.07121083261948424,-0.012778879403546531
388,2014-09-01,2020.09,0.011516040688031914,-0.2219088302689401
389,2014-10-01,1964.43,-0.032878000141230324,-0.3774353557320135
390,2014-11-01,1980.78,-0.03184351126534324,-0.37381121029511355
391,2014-12-01,1915.59,-0.048775497437966386,-0.4331293739365971
392,2015-01-01,1949.26,0.004169232419035218,-0.2476470496780477
393,2015-02-01,1985.8,0.0029300614287173232,-0.251988262034003
394,2015-03-01,2041.03,0.027528410680198512,-0.16581237626763318
395,2015-04-01,2127.17,0.08093513602544711,0.021288465965952876
396,2015-05-01,2114.8,0.058336245363650896,-0.057882676788692126
397,2015-06-01,2074.2,0.03532396667668003,-0.13850205002703478
398,2015-07-01,2030.16,-0.0223861594195629,-0.3406790816314286
399,2015-08-01,1941.49,-0.06338732489705912,-0.48431927944933634
400,2015-09-01,1962.81,-0.028764944892821553,-0.3630260075430776
401,2015-10-01,2029.47,0.032572548316490924,-0.14814114864617775
402,2015-11-01,1991.97,0.00563339228140336,-0.24251762933552032
403,2015-12-01,1961.31,0.023586948155204013,-0.17962058025863478
404,2016-01-01,1912.06,-0.019268618482704447,-0.32975733851362493
405,2016-02-01,1916.66,-0.0354377677431259,-0.38640304044102397
406,2016-03-01,1995.85,-0.022384557632056712,-0.34067347005742643
407,2016-04-01,1994.15,-0.06457456341359791,-0.48847855573786697
408,2016-05-01,1983.4,-0.06414770160927041,-0.4869831222959039
409,2016-06-01,1970.35,-0.05136434522953337,-0.44219893585198305
410,2016-07-01,2016.19,-0.0069050158817418605,-0.28644368382449215
411,2016-08-01,2034.65,0.04686809441095097,-0.09805927792349574
412,2016-09-01,2043.63,0.04035051836005188,-0.12089243162392493
413,2016-10-01,2008.19,-0.010540856354466221,-0.29918119600626475
414,2016-11-01,1983.48,-0.004271221072910336,-0.2772166581303083
415,2016-12-01,2026.46,0.032677811094703024,-0.1477723794634201
416,2017-01-01,2067.57,0.0781928097681801,0.011681219891660813
417,2017-02-01,2091.64,0.08736435939025355,0.043812091945394344
418,2017-03-01,2160.23,0.07914467274405901,0.015015900371068914
419,2017-04-01,2205.44,0.10070914108995055,0.09056313086972313
420,2017-05-01,2347.38,0.1684872688129504,0.3280115926507084
421,2017-06-01,2391.79,0.1938308476482815,0.4167982560278443
422,2017-07-01,2402.71,0.1753876751913923,0.3521859234454602
423,2017-08-01,2363.19,0.14968858730502266,0.26215379814492457
424,2017-09-01,2394.47,0.1584342736671429,0.29279273497704517
425,2017-10-01,2523.43,0.22838526829530625,0.5378534445674488
426,2017-11-01,2476.37,0.22194090049488047,0.5152767627857425
