,date,price,exchange_log_yoy,exchange_log_yoy_z
293,2006-10-01,942.25,-0.10196925844104765,1.0505548793427322
294,2006-11-01,929.35,-0.11008383505049135,1.1226585291796536
295,2006-12-01,930.0,-0.08004270767353638,0.8557222448424708
296,2007-01-01,941.5,-0.019323510528343135,0.3161900005796174
297,2007-02-01,941.7,-0.03063971577530733,0.41674234482149114
298,2007-03-01,940.85,-0.03216047513736431,0.4302553481247521
299,2007-04-01,930.85,-0.013180202005255381,0.2616024370000973
300,2007-05-01,927.75,-0.01916309408075989,0.3147645890120978
301,2007-06-01,923.9,-0.026541488033140936,0.3803267445634044
302,2007-07-01,919.35,-0.038201497609810176,0.48393402909293526
303,2007-08-01,938.35,-0.02416352133448907,0.35919685862900946
304,2007-09-01,915.15,-0.033418818485687396,0.44143660286286307
305,2007-10-01,900.8,-0.0449873747618188,0.5442312612905298
306,2007-11-01,921.15,-0.008862527610843607,0.22323690080167186
307,2007-12-01,936.0,0.0064308903302903175,0.08734425906434652
308,2008-01-01,943.85,0.002492907117535914,0.12233597536728551
309,2008-02-01,939.05,-0.0028180265890718204,0.16952731050640868
310,2008-03-01,990.35,0.05127469401262008,-0.31112408669054337
311,2008-04-01,1003.0,0.07465264074402977,-0.5188533825192417
312,2008-05-01,1028.25,0.10285130716982671,-0.7694181214690914
313,2008-06-01,1051.0,0.1288935302002523,-1.0008213629118445
314,2008-07-01,1012.25,0.09626395631241991,-0.7108849333021776
315,2008-08-01,1089.25,0.14912165126027066,-1.1805622696737577
316,2008-09-01,1206.95,0.2767638089528086,-2.314751505373489
317,2008-10-01,1282.5,0.3532833196594982,-2.9946805110675956
318,2008-11-01,1469.0,0.4667142867303591,-4.002593446515428
319,2008-12-01,1263.0,0.29962964587289953,-2.5179303497996575
320,2009-01-01,1381.5,0.3809578891487284,-3.2405882846804204
321,2009-02-01,1533.45,0.49040665194418676,-4.2131165689662256
322,2009-03-01,1374.05,0.3274594462188096,-2.7652174574027373
323,2009-04-01,1278.0,0.2423008469755441,-2.0085241490552432
324,2009-05-01,1258.25,0.2018635385459362,-1.649210574522865
325,2009-06-01,1274.8,0.1930472116662303,-1.5708713860749624
326,2009-07-01,1222.7,0.1888859522378734,-1.5338957055011115
327,2009-08-01,1249.5,0.13725408527745486,-1.075110702299847
328,2009-09-01,1176.5,-0.02555258705136243,0.37153967241591085
329,2009-10-01,1186.6,-0.07771922322038183,0.8350764715045477
330,2009-11-01,1163.4,-0.23323514469721562,2.2169434604959215
331,2009-12-01,1166.08,-0.07984214715900695,0.8539401253546945
332,2010-01-01,1158.9,-0.1756985860231257,1.705691169818186
333,2010-02-01,1160.0,-0.2791000937707224,2.6244853923738787
334,2010-03-01,1132.8,-0.19307013928262773,1.8600494874029694
335,2010-04-01,1108.5,-0.14228860588111392,1.4088202885433012
336,2010-05-01,1202.12,-0.0456352019337114,0.5499876557156715
337,2010-06-01,1223.25,-0.04127805237394888,0.5112713552523068
338,2010-07-01,1182.75,-0.033219292638886344,0.439663677116569
339,2010-08-01,1199.0,-0.04125559524749267,0.5110718080842565
340,2010-09-01,1140.25,-0.0312963925756069,0.42257737434228293
341,2010-10-01,1124.5,-0.053753582425172475,0.6221251056866237
342,2010-11-01,1157.0,-0.005516304282984663,0.19350338213265283
343,2010-12-01,1120.5,-0.0398726819505022,0.4987836628216955
344,2011-01-01,1119.25,-0.034812461219270396,0.4538200866225817
345,2011-02-01,1124.65,-0.030948128978102396,0.4194828103626678
346,2011-03-01,1095.5,-0.03348156390393431,0.44199413948909705
347,2011-04-01,1068.0,-0.03722000953622562,0.47521282578400414
348,2011-05-01,1078.0,-0.10897919225381614,1.1128430106085858
349,2011-06-01,1066.3,-0.13731653914509945,1.3646400218264687
350,2011-07-01,1054.0,-0.1152497854099499,1.1685615865689722
351,2011-08-01,1064.9,-0.11860697800617626,1.198392574807064
352,2011-09-01,1180.9,0.03502932301542572,-0.16677268079102045
353,2011-10-01,1111.85,-0.01131319777392914,0.245012807519869
354,2011-11-01,1140.05,-0.014758327117819547,0.2756251748448238
355,2011-12-01,1158.5,0.03335105063144894,-0.15186006487407827
356,2012-01-01,1125.45,0.0055241375387717895,0.09540138747844196
357,2012-02-01,1118.8,-0.005215193794503747,0.1908278062808721
358,2012-03-01,1131.4,0.0322449238735345,-0.1420313602765898
359,2012-04-01,1129.55,0.05603158278309106,-0.353392347713559
360,2012-05-01,1179.87,0.09029679043013861,-0.6578625194409162
361,2012-06-01,1140.72,0.06746492994973075,-0.4549855792825271
362,2012-07-01,1130.27,0.06986409211702505,-0.4763038016789063
363,2012-08-01,1133.19,0.06215576632849107,-0.40780997258146084
364,2012-09-01,1113.07,-0.05915489622761694,0.6701195307583571
365,2012-10-01,1089.92,-0.019920995591172108,0.3214990703963807
366,2012-11-01,1081.5,-0.052723154682744244,0.6129690394248513
367,2012-12-01,1063.24,-0.08580521490871007,0.906926124461296
368,2013-01-01,1087.31,-0.03447619960471826,0.4508321685984856
369,2013-02-01,1083.9,-0.03169103450609967,0.42608404202647254
370,2013-03-01,1111.05,-0.0181502897816479,0.3057651192860357
371,2013-04-01,1101.16,-0.025455153704682765,0.3706739094501322
372,2013-05-01,1130.51,-0.04273540457665792,0.5242209418999831
373,2013-06-01,1141.45,0.0006397420217574279,0.13880263451503586
374,2013-07-01,1123.25,-0.006230273268063691,0.19984749251231806
375,2013-08-01,1109.42,-0.02119930812843851,0.33285776524953364
376,2013-09-01,1073.58,-0.0361231052477935,0.46546606923410827
377,2013-10-01,1060.83,-0.02705267845957149,0.38486902659256644
378,2013-11-01,1057.76,-0.02219550180784502,0.3417096380812088
379,2013-12-01,1049.5,-0.013006989703033156,0.2600633253756727
380,2014-01-01,1080.36,-0.006412437146742889,0.2014661451116335
381,2014-02-01,1066.01,-0.016642941276875156,0.2923712807653847
382,2014-03-01,1064.65,-0.04265940749499997,0.5235456550392842
383,2014-04-01,1032.75,-0.06413902232167512,0.7144069532482498
384,2014-05-01,1020.3,-0.10257215664116348,1.055912048644439
385,2014-06-01,1011.5,-0.12086500638782116,1.2184567254816014
386,2014-07-01,1027.75,-0.08885432217228129,0.9340195605121542
387,2014-08-01,1013.85,-0.09008239100691728,0.9449318051664444
388,2014-09-01,1054.55,-0.017884722500201455,0.3034053695182817
389,2014-10-01,1072.6,0.011033986974127608,0.04644254791573418
390,2014-11-01,1112.45,0.05041132562489903,-0.3034524588404769
391,2014-12-01,1092.9,0.04052085342194012,-0.21556874305744922
392,2015-01-01,1101.4,0.019287778919995446,-0.02689812688904244
393,2015-02-01,1100.53,0.031869175386341375,-0.13869257396014836
394,2015-03-01,1107.99,0.039901456363335086,-0.2100649699373951
395,2015-04-01,1076.34,0.04134124966218078,-0.22285853352723134
396,2015-05-01,1112.01,0.08607248689458835,-0.6203266481820624
397,2015-06-01,1119.03,0.1010278609962274,-0.7532155355886812
398,2015-07-01,1165.67,0.1259240822071277,-0.974435754812954
399,2015-08-01,1181.82,0.15330065789118485,-1.2176956464701432
400,2015-09-01,1184.44,0.11615595339973606,-0.8876391450834419
401,2015-10-01,1140.16,0.06108299586864607,-0.39827766186274305
402,2015-11-01,1159.61,0.04151895146348217,-0.22443753746953363
403,2015-12-01,1174.95,0.07239087979872938,-0.49875606542385925
404,2016-01-01,1207.11,0.09164697516217135,-0.6698598486694489
405,2016-02-01,1237.24,0.11709121042726434,-0.8959495534344997
406,2016-03-01,1143.97,0.031957105823927634,-0.13947389697758691
407,2016-04-01,1143.83,0.060815883559805606,-0.39590418345336426
