date,fin_index,real_index,gap,top_regime,bottom_regime
2013-03-01,0.2110691215507198,-0.4943270684121528,0.7053961899628726,False,False
2013-04-01,0.1922903964784847,-0.2173556177896339,0.4096460142681186,False,False
2013-05-01,0.332602478303994,-0.703679649691046,1.03628212799504,True,False
2013-06-01,0.0355880144946372,-0.6234996336943843,0.6590876481890215,False,False
2013-07-01,0.0319804942241437,-0.3880045047848319,0.41998499900897557,False,False
2013-08-01,0.1035252295884807,-0.1946224320994823,0.29814766168796303,False,False
2013-09-01,0.1003526260064585,-0.9437634395260966,1.0441160655325552,True,False
2013-10-01,0.161910797378538,-0.3196805165271464,0.48159131390568444,False,False
2013-11-01,0.1346207633767873,-0.6290276972712493,0.7636484606480366,False,False
2013-12-01,-0.0067210308643795,-0.677848357966767,0.6711273271023875,False,False
2014-01-01,-0.06199599247683,0.0592268010415591,-0.1212227935183891,False,False
2014-02-01,-0.0936787403142112,-0.7735125869602323,0.6798338466460211,False,False
2014-03-01,0.0091901117327774,-0.1686874125605791,0.1778775242933565,False,False
2014-04-01,0.100960021687744,-0.6843265754316469,0.7852865971193909,False,False
2014-05-01,0.2330458354175386,-0.7297458429314747,0.9627916783490134,False,False
2014-06-01,0.4188630575092964,-0.3395226862414788,0.7583857437507753,False,False
2014-07-01,0.382959227687452,-0.3565373777127125,0.7394966054001645,False,False
2014-08-01,0.3429954913138233,-0.2683333846355072,0.6113288759493305,False,False
2014-09-01,0.005564533420391,-0.4827443629761799,0.4883088963965709,False,False
2014-10-01,-0.1358986257553865,-0.590648387188819,0.4547497614334325,False,False
2014-11-01,-0.2470549773976312,-0.5328258109830307,0.28577083358539956,False,False
2014-12-01,-0.2414616180550906,0.0586801213492224,-0.300141739404313,False,False
2015-01-01,-0.0796177862806232,-1.1093821702745108,1.0297643839938877,True,False
2015-02-01,-0.1034359614958849,0.1517772131551187,-0.25521317465100357,False,False
2015-03-01,-0.0820844160870614,-0.2708913746742996,0.18880695858723817,False,False
2015-04-01,0.0068993903546098,0.4885636783989007,-0.4816642880442909,False,False
2015-05-01,-0.1766842437116157,-0.0106309691008827,-0.166053274610733,False,False
2015-06-01,-0.2660240269741643,-0.5544193587389558,0.2883953317647915,False,False
2015-07-01,-0.4412986650527721,-0.3764795213944196,-0.06481914365835251,False,False
