date,open,high,low,close,volume
2022-06-19 07:00:00+09:00,1.0017,1.0017,1.0015,1.0016,18339376.0
2022-06-19 08:00:00+09:00,1.0017,1.0017,1.0015,1.0016,11843244.0
2022-06-19 09:00:00+09:00,1.0015,1.0016,1.0014,1.0014,23294024.0
2022-06-19 10:00:00+09:00,1.0015,1.0015,1.0014,1.0014,7255952.0
2022-06-19 11:00:00+09:00,1.0015,1.0015,1.0014,1.0014,8110902.0
2022-06-19 12:00:00+09:00,1.0014,1.0015,1.0014,1.0014,7493162.0
2022-06-19 13:00:00+09:00,1.0015,1.0016,1.0014,1.0015,18859878.0
2022-06-19 14:00:00+09:00,1.0016,1.0016,1.0014,1.0014,21588603.0
2022-06-19 15:00:00+09:00,1.0014,1.0015,1.0014,1.0015,9124554.0
2022-06-19 16:00:00+09:00,1.0015,1.0018,1.0014,1.0016,52096001.0
2022-06-19 17:00:00+09:00,1.0016,1.0018,1.0015,1.0016,23128498.0
2022-06-19 18:00:00+09:00,1.0016,1.0018,1.0015,1.0016,22410737.0
2022-06-19 19:00:00+09:00,1.0016,1.0016,1.0015,1.0016,22996276.0
2022-06-19 20:00:00+09:00,1.0016,1.0016,1.0014,1.0014,12589551.0
2022-06-19 21:00:00+09:00,1.0014,1.0015,1.0012,1.0013,36041356.0
2022-06-19 22:00:00+09:00,1.0013,1.0014,1.0013,1.0013,8229313.0
2022-06-19 23:00:00+09:00,1.0014,1.0014,1.0013,1.0013,4298293.0
2022-06-20 00:00:00+09:00,1.0014,1.0014,1.0013,1.0013,15130124.0
2022-06-20 01:00:00+09:00,1.0013,1.0014,1.0013,1.0014,6869585.0
2022-06-20 02:00:00+09:00,1.0013,1.0014,1.0013,1.0014,5180184.0
2022-06-20 03:00:00+09:00,1.0013,1.0014,1.0013,1.0014,8332037.0
2022-06-20 04:00:00+09:00,1.0013,1.0014,1.0013,1.0013,8873758.0
2022-06-20 05:00:00+09:00,1.0013,1.0014,1.0013,1.0013,10148474.0
2022-06-20 06:00:00+09:00,1.0013,1.0014,1.0013,1.0013,7947256.0
2022-06-20 07:00:00+09:00,1.0013,1.0014,1.0013,1.0013,6286854.0
2022-06-20 08:00:00+09:00,1.0013,1.0014,1.0013,1.0013,3497707.0
2022-06-20 09:00:00+09:00,1.0013,1.0014,1.0013,1.0013,15456328.0
2022-06-20 10:00:00+09:00,1.0014,1.0016,1.0013,1.0015,31130646.0
2022-06-20 11:00:00+09:00,1.0015,1.0016,1.0014,1.0014,10372863.0
2022-06-20 12:00:00+09:00,1.0014,1.0015,1.0014,1.0014,5717548.0
2022-06-20 13:00:00+09:00,1.0014,1.0015,1.0014,1.0015,2108347.0
2022-06-20 14:00:00+09:00,1.0015,1.0015,1.0014,1.0014,5303210.0
2022-06-20 15:00:00+09:00,1.0015,1.0015,1.0014,1.0014,11513387.0
2022-06-20 16:00:00+09:00,1.0015,1.0015,1.0013,1.0013,25420026.0
2022-06-20 17:00:00+09:00,1.0013,1.0014,1.0013,1.0014,16125643.0
2022-06-20 18:00:00+09:00,1.0014,1.0014,1.0013,1.0014,35152457.0
2022-06-20 19:00:00+09:00,1.0013,1.0014,1.0012,1.0012,22706718.0
2022-06-20 20:00:00+09:00,1.0013,1.0013,1.0012,1.0012,20656550.0
2022-06-20 21:00:00+09:00,1.0013,1.0013,1.0011,1.0011,27978865.0
2022-06-20 22:00:00+09:00,1.0011,1.0012,1.0011,1.0011,13366152.0
2022-06-20 23:00:00+09:00,1.0012,1.0012,1.0011,1.0011,8987500.0
2022-06-21 00:00:00+09:00,1.0011,1.0012,1.0011,1.0011,14191645.0
2022-06-21 01:00:00+09:00,1.0011,1.0013,1.0011,1.0012,51463363.0
2022-06-21 02:00:00+09:00,1.0011,1.0012,1.0011,1.0012,7871139.0
2022-06-21 03:00:00+09:00,1.0012,1.0012,1.0011,1.0012,20612267.0
2022-06-21 04:00:00+09:00,1.0012,1.0013,1.0011,1.0013,9345500.0
2022-06-21 05:00:00+09:00,1.0012,1.0013,1.0012,1.0012,6014218.0
2022-06-21 06:00:00+09:00,1.0013,1.0013,1.0012,1.0012,6515712.0
2022-06-21 07:00:00+09:00,1.0013,1.0013,1.0012,1.0013,5682266.0
2022-06-21 08:00:00+09:00,1.0013,1.0013,1.0012,1.0012,2873301.0
2022-06-21 09:00:00+09:00,1.0012,1.0013,1.0012,1.0013,7698589.0
2022-06-21 10:00:00+09:00,1.0012,1.0013,1.0012,1.0013,4579840.0
2022-06-21 11:00:00+09:00,1.0012,1.0013,1.0012,1.0013,3055666.0
2022-06-21 12:00:00+09:00,1.0013,1.0013,1.0012,1.0012,10824406.0
2022-06-21 13:00:00+09:00,1.0013,1.0013,1.0011,1.0012,35014907.0
2022-06-21 14:00:00+09:00,1.0013,1.0013,1.0012,1.0012,15675968.0
2022-06-21 15:00:00+09:00,1.0012,1.0013,1.0011,1.0012,27326832.0
2022-06-21 16:00:00+09:00,1.0011,1.0012,1.0011,1.0012,12573384.0
2022-06-21 17:00:00+09:00,1.0011,1.0012,1.0011,1.0011,11749222.0
2022-06-21 18:00:00+09:00,1.0011,1.0012,1.0011,1.0011,12630758.0
2022-06-21 19:00:00+09:00,1.0011,1.0012,1.0011,1.0011,15108862.0
2022-06-21 20:00:00+09:00,1.0012,1.0012,1.0011,1.0012,10742622.0
2022-06-21 21:00:00+09:00,1.0011,1.0012,1.0011,1.0012,19254532.0
2022-06-21 22:00:00+09:00,1.0012,1.0012,1.0011,1.0011,12996421.0
2022-06-21 23:00:00+09:00,1.0011,1.0012,1.001,1.0011,25641447.0
2022-06-22 00:00:00+09:00,1.001,1.0011,1.001,1.001,10443579.0
2022-06-22 01:00:00+09:00,1.001,1.0011,1.001,1.001,6706095.0
2022-06-22 02:00:00+09:00,1.0011,1.0011,1.001,1.0011,11968734.0
2022-06-22 03:00:00+09:00,1.0011,1.0011,1.001,1.0011,18610920.0
2022-06-22 04:00:00+09:00,1.0011,1.0011,1.001,1.0011,7007312.0
2022-06-22 05:00:00+09:00,1.0011,1.0012,1.001,1.0012,10857669.0
2022-06-22 06:00:00+09:00,1.0011,1.0012,1.0011,1.0011,5832390.0
2022-06-22 07:00:00+09:00,1.0012,1.0012,1.0011,1.0011,2905213.0
2022-06-22 08:00:00+09:00,1.0012,1.0012,1.0011,1.0012,3441585.0
2022-06-22 09:00:00+09:00,1.0012,1.0012,1.0011,1.0012,3725563.0
2022-06-22 10:00:00+09:00,1.0012,1.0012,1.0011,1.0011,3163100.0
2022-06-22 11:00:00+09:00,1.0012,1.0012,1.0011,1.0012,4788675.0
2022-06-22 12:00:00+09:00,1.0012,1.0012,1.0011,1.0011,6183984.0
2022-06-22 13:00:00+09:00,1.0012,1.0012,1.0011,1.0011,8343088.0
2022-06-22 14:00:00+09:00,1.0011,1.0012,1.0011,1.0012,5875653.0
2022-06-22 15:00:00+09:00,1.0011,1.0012,1.0011,1.0011,12256657.0
2022-06-22 16:00:00+09:00,1.0011,1.0012,1.0011,1.0011,12972050.0
2022-06-22 17:00:00+09:00,1.0011,1.0012,1.0011,1.0012,3850480.0
2022-06-22 18:00:00+09:00,1.0011,1.0012,1.0011,1.0011,12139539.0
2022-06-22 19:00:00+09:00,1.0012,1.0012,1.0011,1.0011,14629305.0
2022-06-22 20:00:00+09:00,1.0011,1.0012,1.0011,1.0011,8730066.0
2022-06-22 21:00:00+09:00,1.0011,1.0012,1.0011,1.0011,6453601.0
2022-06-22 22:00:00+09:00,1.0012,1.0012,1.0011,1.0012,11898933.0
2022-06-22 23:00:00+09:00,1.0011,1.0012,1.0011,1.0012,7432323.0
2022-06-23 00:00:00+09:00,1.0012,1.0012,1.0011,1.0012,14868246.0
2022-06-23 01:00:00+09:00,1.0011,1.0012,1.0011,1.0012,15569754.0
2022-06-23 02:00:00+09:00,1.0011,1.0012,1.0011,1.0011,13889936.0
2022-06-23 03:00:00+09:00,1.0012,1.0012,1.0011,1.0011,15764376.0
2022-06-23 04:00:00+09:00,1.0011,1.0012,1.0011,1.0012,4035070.0
2022-06-23 05:00:00+09:00,1.0011,1.0012,1.0011,1.0012,9383086.0
2022-06-23 06:00:00+09:00,1.0011,1.0012,1.0011,1.0012,4398840.0
2022-06-23 07:00:00+09:00,1.0012,1.0012,1.0011,1.0012,3400473.0
2022-06-23 08:00:00+09:00,1.0012,1.0012,1.0011,1.0011,7427000.0
2022-06-23 09:00:00+09:00,1.0012,1.0012,1.001,1.0011,25442021.0
2022-06-23 10:00:00+09:00,1.0011,1.0011,1.001,1.0011,8947674.0
2022-06-23 11:00:00+09:00,1.001,1.0011,1.001,1.001,11331369.0
2022-06-23 12:00:00+09:00,1.0011,1.0011,1.0009,1.001,36262052.0
2022-06-23 13:00:00+09:00,1.001,1.001,1.0009,1.0009,3769188.0
2022-06-23 14:00:00+09:00,1.0009,1.001,1.0009,1.001,2388853.0
2022-06-23 15:00:00+09:00,1.0009,1.001,1.0009,1.0009,9582519.0
2022-06-23 16:00:00+09:00,1.0009,1.001,1.0009,1.0009,3262805.0
2022-06-23 17:00:00+09:00,1.001,1.001,1.0009,1.001,6950759.0
2022-06-23 18:00:00+09:00,1.001,1.001,1.0009,1.0009,9565624.0
2022-06-23 19:00:00+09:00,1.0009,1.001,1.0009,1.001,4793166.0
2022-06-23 20:00:00+09:00,1.001,1.001,1.0009,1.0009,5400022.0
2022-06-23 21:00:00+09:00,1.001,1.001,1.0008,1.0008,27016604.0
2022-06-23 22:00:00+09:00,1.0008,1.0009,1.0008,1.0008,22972990.0
2022-06-23 23:00:00+09:00,1.0008,1.001,1.0008,1.001,23365585.0
2022-06-24 00:00:00+09:00,1.0009,1.001,1.0008,1.0009,29462895.0
2022-06-24 01:00:00+09:00,1.0009,1.0009,1.0008,1.0008,13024299.0
2022-06-24 02:00:00+09:00,1.0009,1.001,1.0008,1.0009,14411661.0
2022-06-24 03:00:00+09:00,1.001,1.001,1.0009,1.001,5948711.0
2022-06-24 04:00:00+09:00,1.001,1.001,1.0009,1.0009,5673440.0
2022-06-24 05:00:00+09:00,1.001,1.001,1.0009,1.001,8887558.0
2022-06-24 06:00:00+09:00,1.001,1.001,1.0009,1.0009,4715080.0
2022-06-24 07:00:00+09:00,1.001,1.001,1.0009,1.001,11982712.0
2022-06-24 08:00:00+09:00,1.001,1.001,1.0009,1.0009,4296955.0
2022-06-24 09:00:00+09:00,1.001,1.001,1.0009,1.001,4598645.0
2022-06-24 10:00:00+09:00,1.0009,1.001,1.0009,1.001,4625041.0
2022-06-24 11:00:00+09:00,1.001,1.001,1.0009,1.001,13097938.0
2022-06-24 12:00:00+09:00,1.0009,1.001,1.0009,1.001,7234476.0
2022-06-24 13:00:00+09:00,1.001,1.001,1.0009,1.0009,15492126.0
2022-06-24 14:00:00+09:00,1.001,1.001,1.0009,1.001,5944909.0
2022-06-24 15:00:00+09:00,1.001,1.001,1.0009,1.0009,5295474.0
2022-06-24 16:00:00+09:00,1.0009,1.001,1.0006,1.0006,74742655.0
2022-06-24 17:00:00+09:00,1.0007,1.0009,1.0006,1.0007,49142866.0
2022-06-24 18:00:00+09:00,1.0008,1.0009,1.0007,1.0008,29956329.0
2022-06-24 19:00:00+09:00,1.0008,1.0009,1.0008,1.0009,11908638.0
2022-06-24 20:00:00+09:00,1.0008,1.0009,1.0006,1.0008,79100236.0
2022-06-24 21:00:00+09:00,1.0007,1.0008,1.0007,1.0007,14577016.0
2022-06-24 22:00:00+09:00,1.0008,1.0008,1.0007,1.0007,21546419.0
2022-06-24 23:00:00+09:00,1.0007,1.0009,1.0007,1.0008,21152386.0
2022-06-25 00:00:00+09:00,1.0009,1.0009,1.0008,1.0009,10337952.0
2022-06-25 01:00:00+09:00,1.0008,1.0009,1.0008,1.0009,5749217.0
2022-06-25 02:00:00+09:00,1.0008,1.001,1.0008,1.0009,12610687.0
2022-06-25 03:00:00+09:00,1.001,1.001,1.0009,1.001,9623948.0
2022-06-25 04:00:00+09:00,1.001,1.001,1.0009,1.001,6948049.0
2022-06-25 05:00:00+09:00,1.0009,1.001,1.0008,1.0009,15117543.0
2022-06-25 06:00:00+09:00,1.0009,1.0009,1.0008,1.0008,6363206.0
2022-06-25 07:00:00+09:00,1.0009,1.0009,1.0008,1.0009,6009086.0
2022-06-25 08:00:00+09:00,1.0008,1.0009,1.0007,1.0008,9215506.0
2022-06-25 09:00:00+09:00,1.0008,1.0008,1.0007,1.0008,6941171.0
2022-06-25 10:00:00+09:00,1.0008,1.0008,1.0007,1.0008,5800481.0
2022-06-25 11:00:00+09:00,1.0008,1.0008,1.0007,1.0008,5776972.0
2022-06-25 12:00:00+09:00,1.0007,1.0008,1.0007,1.0008,4622543.0
2022-06-25 13:00:00+09:00,1.0007,1.0008,1.0007,1.0008,5436186.0
2022-06-25 14:00:00+09:00,1.0007,1.0008,1.0007,1.0008,5381626.0
2022-06-25 15:00:00+09:00,1.0008,1.0008,1.0007,1.0008,7689930.0
2022-06-25 16:00:00+09:00,1.0008,1.0008,1.0006,1.0007,47864697.0
2022-06-25 17:00:00+09:00,1.0007,1.0007,1.0006,1.0007,7013666.0
2022-06-25 18:00:00+09:00,1.0006,1.0007,1.0006,1.0006,4379212.0
2022-06-25 19:00:00+09:00,1.0007,1.0007,1.0006,1.0006,5152475.0
2022-06-25 20:00:00+09:00,1.0007,1.0007,1.0006,1.0007,5087932.0
2022-06-25 21:00:00+09:00,1.0006,1.0007,1.0006,1.0006,6030397.0
2022-06-25 22:00:00+09:00,1.0007,1.0007,1.0006,1.0007,5185083.0
2022-06-25 23:00:00+09:00,1.0007,1.0007,1.0006,1.0007,7647673.0
2022-06-26 00:00:00+09:00,1.0007,1.0007,1.0006,1.0007,5886295.0
2022-06-26 01:00:00+09:00,1.0007,1.0007,1.0006,1.0007,4556461.0
2022-06-26 02:00:00+09:00,1.0007,1.0007,1.0006,1.0006,5088753.0
2022-06-26 03:00:00+09:00,1.0007,1.0007,1.0006,1.0007,4818863.0
2022-06-26 04:00:00+09:00,1.0007,1.0007,1.0006,1.0006,2705978.0
2022-06-26 05:00:00+09:00,1.0007,1.0007,1.0006,1.0006,2324442.0
2022-06-26 06:00:00+09:00,1.0007,1.0007,1.0006,1.0007,5609275.0
2022-06-26 07:00:00+09:00,1.0006,1.0007,1.0006,1.0007,3759216.0
2022-06-26 08:00:00+09:00,1.0007,1.0007,1.0006,1.0007,2054555.0
2022-06-26 09:00:00+09:00,1.0007,1.0007,1.0006,1.0007,3672502.0
2022-06-26 10:00:00+09:00,1.0006,1.0007,1.0006,1.0007,13099854.0
2022-06-26 11:00:00+09:00,1.0007,1.0008,1.0006,1.0008,7533970.0
2022-06-26 12:00:00+09:00,1.0007,1.0008,1.0007,1.0007,3388762.0
2022-06-26 13:00:00+09:00,1.0008,1.0008,1.0007,1.0007,2284773.0
2022-06-26 14:00:00+09:00,1.0008,1.0008,1.0007,1.0007,4360079.0
2022-06-26 15:00:00+09:00,1.0008,1.0008,1.0007,1.0008,5095145.0
2022-06-26 16:00:00+09:00,1.0008,1.0008,1.0007,1.0008,4126824.0
2022-06-26 17:00:00+09:00,1.0008,1.0008,1.0007,1.0007,2940342.0
2022-06-26 18:00:00+09:00,1.0008,1.0008,1.0007,1.0007,5058306.0
2022-06-26 19:00:00+09:00,1.0008,1.0008,1.0007,1.0008,4180908.0
2022-06-26 20:00:00+09:00,1.0008,1.0008,1.0007,1.0007,6414268.0
2022-06-26 21:00:00+09:00,1.0008,1.0008,1.0007,1.0008,9954189.0
2022-06-26 22:00:00+09:00,1.0008,1.0008,1.0006,1.0006,8926355.0
2022-06-26 23:00:00+09:00,1.0007,1.0007,1.0006,1.0007,2773835.0
2022-06-27 00:00:00+09:00,1.0007,1.0007,1.0006,1.0007,5123291.0
2022-06-27 01:00:00+09:00,1.0007,1.0007,1.0006,1.0007,15398205.0
2022-06-27 02:00:00+09:00,1.0007,1.0007,1.0006,1.0007,3236710.0
2022-06-27 03:00:00+09:00,1.0007,1.0007,1.0006,1.0007,3154251.0
2022-06-27 04:00:00+09:00,1.0007,1.0007,1.0006,1.0007,6797690.0
2022-06-27 05:00:00+09:00,1.0007,1.0007,1.0006,1.0007,2777605.0
2022-06-27 06:00:00+09:00,1.0007,1.0007,1.0006,1.0007,2818439.0
2022-06-27 07:00:00+09:00,1.0006,1.0007,1.0006,1.0006,5630544.0
2022-06-27 08:00:00+09:00,1.0006,1.0007,1.0006,1.0006,13399917.0
2022-06-27 09:00:00+09:00,1.0007,1.0007,1.0006,1.0007,2469848.0
2022-06-27 10:00:00+09:00,1.0007,1.0007,1.0006,1.0007,2508090.0
2022-06-27 11:00:00+09:00,1.0007,1.0007,1.0006,1.0007,3936313.0
2022-06-27 12:00:00+09:00,1.0007,1.0007,1.0006,1.0006,4821478.0
2022-06-27 13:00:00+09:00,1.0007,1.0007,1.0006,1.0006,6013571.0
2022-06-27 14:00:00+09:00,1.0007,1.0007,1.0006,1.0007,12676715.0
2022-06-27 15:00:00+09:00,1.0006,1.0007,1.0006,1.0007,9999884.0
2022-06-27 16:00:00+09:00,1.0006,1.0008,1.0006,1.0007,10944258.0
2022-06-27 17:00:00+09:00,1.0008,1.0008,1.0007,1.0008,7494296.0
2022-06-27 18:00:00+09:00,1.0008,1.0008,1.0007,1.0007,10434995.0
2022-06-27 19:00:00+09:00,1.0007,1.0008,1.0007,1.0008,13269706.0
2022-06-27 20:00:00+09:00,1.0007,1.0008,1.0006,1.0006,8035381.0
2022-06-27 21:00:00+09:00,1.0007,1.0008,1.0006,1.0008,28607813.0
2022-06-27 22:00:00+09:00,1.0008,1.0011,1.0007,1.0008,86886981.0
2022-06-27 23:00:00+09:00,1.0009,1.0011,1.0008,1.001,66728075.0
2022-06-28 00:00:00+09:00,1.001,1.0011,1.001,1.0011,22649084.0
2022-06-28 01:00:00+09:00,1.0011,1.0011,1.001,1.0011,28327317.0
2022-06-28 02:00:00+09:00,1.0011,1.0011,1.001,1.001,16738442.0
2022-06-28 03:00:00+09:00,1.001,1.0011,1.001,1.0011,9991380.0
2022-06-28 04:00:00+09:00,1.0011,1.0011,1.001,1.0011,5140739.0
2022-06-28 05:00:00+09:00,1.001,1.0011,1.001,1.001,3242902.0
2022-06-28 06:00:00+09:00,1.0011,1.0011,1.001,1.0011,3938138.0
2022-06-28 07:00:00+09:00,1.001,1.0012,1.001,1.0012,27286307.0
2022-06-28 08:00:00+09:00,1.0011,1.0012,1.001,1.001,18015129.0
2022-06-28 09:00:00+09:00,1.001,1.0011,1.001,1.0011,3468312.0
2022-06-28 10:00:00+09:00,1.001,1.0011,1.001,1.0011,4627199.0
2022-06-28 11:00:00+09:00,1.001,1.0011,1.001,1.001,13717270.0
2022-06-28 12:00:00+09:00,1.001,1.0016,1.001,1.0014,153532254.0
2022-06-28 13:00:00+09:00,1.0014,1.0015,1.0012,1.0012,19902197.0
2022-06-28 14:00:00+09:00,1.0012,1.0013,1.0012,1.0013,9194660.0
2022-06-28 15:00:00+09:00,1.0013,1.0013,1.0012,1.0012,7209195.0
2022-06-28 16:00:00+09:00,1.0013,1.0013,1.0012,1.0012,8576861.0
2022-06-28 17:00:00+09:00,1.0012,1.0013,1.0011,1.0011,33487144.0
2022-06-28 18:00:00+09:00,1.0012,1.0012,1.001,1.001,12305458.0
2022-06-28 19:00:00+09:00,1.0011,1.0012,1.001,1.0012,28228985.0
2022-06-28 20:00:00+09:00,1.0012,1.0012,1.0011,1.0012,6231670.0
2022-06-28 21:00:00+09:00,1.0011,1.0012,1.0011,1.0011,10004288.0
2022-06-28 22:00:00+09:00,1.0011,1.0012,1.001,1.0011,14052262.0
2022-06-28 23:00:00+09:00,1.001,1.0011,1.001,1.0011,14788196.0
2022-06-29 00:00:00+09:00,1.0011,1.0011,1.001,1.0011,13014726.0
2022-06-29 01:00:00+09:00,1.0011,1.0012,1.001,1.0011,15134486.0
2022-06-29 02:00:00+09:00,1.0012,1.0015,1.0011,1.0015,39261144.0
2022-06-29 03:00:00+09:00,1.0015,1.0015,1.0012,1.0012,29202947.0
2022-06-29 04:00:00+09:00,1.0013,1.0013,1.0012,1.0012,5392995.0
2022-06-29 05:00:00+09:00,1.0013,1.0013,1.0012,1.0013,3933383.0
2022-06-29 06:00:00+09:00,1.0012,1.0013,1.0012,1.0013,2326940.0
2022-06-29 07:00:00+09:00,1.0013,1.0013,1.0012,1.0013,5883358.0
2022-06-29 08:00:00+09:00,1.0012,1.0013,1.0012,1.0013,5271670.0
2022-06-29 09:00:00+09:00,1.0013,1.0013,1.0012,1.0013,8074206.0
2022-06-29 10:00:00+09:00,1.0012,1.0014,1.0012,1.0014,17248921.0
2022-06-29 11:00:00+09:00,1.0013,1.0014,1.0013,1.0014,13687947.0
2022-06-29 12:00:00+09:00,1.0014,1.0014,1.0013,1.0014,14948463.0
2022-06-29 13:00:00+09:00,1.0013,1.0016,1.0013,1.0016,14119364.0
2022-06-29 14:00:00+09:00,1.0016,1.0016,1.0014,1.0016,16464107.0
2022-06-29 15:00:00+09:00,1.0015,1.0016,1.0015,1.0016,15381587.0
2022-06-29 16:00:00+09:00,1.0015,1.0016,1.0014,1.0015,45763620.0
2022-06-29 17:00:00+09:00,1.0015,1.0016,1.0014,1.0015,24688238.0
2022-06-29 18:00:00+09:00,1.0014,1.0015,1.0012,1.0013,30487421.0
2022-06-29 19:00:00+09:00,1.0013,1.0013,1.0012,1.0013,9017503.0
2022-06-29 20:00:00+09:00,1.0013,1.0014,1.0012,1.0014,13428377.0
2022-06-29 21:00:00+09:00,1.0014,1.0014,1.0013,1.0013,7360475.0
2022-06-29 22:00:00+09:00,1.0013,1.0014,1.0013,1.0013,27656975.0
2022-06-29 23:00:00+09:00,1.0014,1.0014,1.0012,1.0012,30569345.0
2022-06-30 00:00:00+09:00,1.0013,1.0014,1.0012,1.0014,23681865.0
2022-06-30 01:00:00+09:00,1.0014,1.0014,1.0011,1.0012,39932370.0
2022-06-30 02:00:00+09:00,1.0011,1.0014,1.0011,1.0014,31604043.0
2022-06-30 03:00:00+09:00,1.0013,1.0014,1.0013,1.0013,12496885.0
2022-06-30 04:00:00+09:00,1.0013,1.0014,1.0012,1.0013,16895701.0
2022-06-30 05:00:00+09:00,1.0013,1.0013,1.0012,1.0013,9934158.0
2022-06-30 06:00:00+09:00,1.0013,1.0013,1.0011,1.0011,9865943.0
2022-06-30 07:00:00+09:00,1.0011,1.0012,1.0011,1.0012,5670084.0
2022-06-30 08:00:00+09:00,1.0012,1.0012,1.0011,1.0012,10247523.0
2022-06-30 09:00:00+09:00,1.0012,1.0013,1.0011,1.0012,12647406.0
2022-06-30 10:00:00+09:00,1.0013,1.0013,1.0012,1.0013,3548594.0
2022-06-30 11:00:00+09:00,1.0013,1.0013,1.0012,1.0013,18872715.0
2022-06-30 12:00:00+09:00,1.0012,1.0013,1.0012,1.0013,16187339.0
2022-06-30 13:00:00+09:00,1.0013,1.0015,1.0012,1.0013,50872691.0
2022-06-30 14:00:00+09:00,1.0013,1.0014,1.0013,1.0013,7013357.0
2022-06-30 15:00:00+09:00,1.0013,1.0014,1.0012,1.0013,13434938.0
2022-06-30 16:00:00+09:00,1.0013,1.0013,1.0012,1.0013,12915000.0
2022-06-30 17:00:00+09:00,1.0013,1.0014,1.0012,1.0013,26490474.0
2022-06-30 18:00:00+09:00,1.0013,1.0014,1.0013,1.0014,19566450.0
2022-06-30 19:00:00+09:00,1.0014,1.0014,1.0011,1.0012,31317470.0
2022-06-30 20:00:00+09:00,1.0012,1.0013,1.0011,1.0012,21826460.0
2022-06-30 21:00:00+09:00,1.0013,1.0013,1.0012,1.0013,12932273.0
2022-06-30 22:00:00+09:00,1.0013,1.0013,1.0012,1.0013,9460407.0
2022-06-30 23:00:00+09:00,1.0013,1.0013,1.0012,1.0013,16269519.0
2022-07-01 00:00:00+09:00,1.0012,1.0013,1.0011,1.0012,15839531.0
2022-07-01 01:00:00+09:00,1.0011,1.0012,1.0011,1.0011,10554745.0
2022-07-01 02:00:00+09:00,1.0012,1.0013,1.0011,1.0012,14375821.0
2022-07-01 03:00:00+09:00,1.0012,1.0013,1.0012,1.0012,11156306.0
2022-07-01 04:00:00+09:00,1.0013,1.0014,1.0012,1.0014,14962579.0
2022-07-01 05:00:00+09:00,1.0014,1.0014,1.0013,1.0013,4293828.0
2022-07-01 06:00:00+09:00,1.0013,1.0014,1.0013,1.0013,5827072.0
2022-07-01 07:00:00+09:00,1.0013,1.0014,1.0013,1.0013,6537119.0
2022-07-01 08:00:00+09:00,1.0014,1.0014,1.0013,1.0013,4848050.0
2022-07-01 09:00:00+09:00,1.0013,1.0014,1.0012,1.0013,20519994.0
2022-07-01 10:00:00+09:00,1.0013,1.0013,1.0012,1.0013,6100712.0
2022-07-01 11:00:00+09:00,1.0013,1.0014,1.0012,1.0013,12410631.0
2022-07-01 12:00:00+09:00,1.0014,1.0014,1.0013,1.0013,5862952.0
2022-07-01 13:00:00+09:00,1.0013,1.0014,1.0013,1.0013,6509318.0
2022-07-01 14:00:00+09:00,1.0014,1.0014,1.0013,1.0013,5234180.0
2022-07-01 15:00:00+09:00,1.0013,1.0014,1.0013,1.0013,8738932.0
2022-07-01 16:00:00+09:00,1.0014,1.0014,1.0013,1.0013,5113951.0
2022-07-01 17:00:00+09:00,1.0014,1.0014,1.0012,1.0012,17388990.0
2022-07-01 18:00:00+09:00,1.0013,1.0013,1.0011,1.0012,18328139.0
2022-07-01 19:00:00+09:00,1.0012,1.0012,1.0011,1.0012,7446765.0
2022-07-01 20:00:00+09:00,1.0012,1.0013,1.0011,1.0011,26074482.0
2022-07-01 21:00:00+09:00,1.0012,1.0012,1.0011,1.0011,7603903.0
2022-07-01 22:00:00+09:00,1.0012,1.0012,1.0011,1.0012,10342657.0
2022-07-01 23:00:00+09:00,1.0011,1.0012,1.0011,1.0011,15358827.0
2022-07-02 00:00:00+09:00,1.0012,1.0012,1.0011,1.0011,6617942.0
2022-07-02 01:00:00+09:00,1.0012,1.0012,1.0011,1.0011,7313488.0
2022-07-02 02:00:00+09:00,1.0011,1.0012,1.0011,1.0012,4892419.0
2022-07-02 03:00:00+09:00,1.0012,1.0012,1.0011,1.0011,3954170.0
2022-07-02 04:00:00+09:00,1.0012,1.0012,1.0011,1.0012,3413793.0
2022-07-02 05:00:00+09:00,1.0012,1.0012,1.0011,1.0012,4337747.0
2022-07-02 06:00:00+09:00,1.0012,1.0012,1.0011,1.0011,2969512.0
2022-07-02 07:00:00+09:00,1.0011,1.0013,1.0011,1.0012,11571573.0
2022-07-02 08:00:00+09:00,1.0012,1.0013,1.0012,1.0012,4202478.0
2022-07-02 09:00:00+09:00,1.0013,1.0013,1.0012,1.0012,3273595.0
2022-07-02 10:00:00+09:00,1.0013,1.0013,1.0012,1.0013,4959102.0
2022-07-02 11:00:00+09:00,1.0013,1.0013,1.0012,1.0013,2664634.0
2022-07-02 12:00:00+09:00,1.0013,1.0013,1.0012,1.0013,4629842.0
2022-07-02 13:00:00+09:00,1.0012,1.0013,1.0012,1.0013,3365692.0
2022-07-02 14:00:00+09:00,1.0013,1.0013,1.0012,1.0012,5162642.0
2022-07-02 15:00:00+09:00,1.0012,1.0013,1.0012,1.0013,2456833.0
2022-07-02 16:00:00+09:00,1.0013,1.0013,1.0012,1.0013,3022026.0
2022-07-02 17:00:00+09:00,1.0013,1.0013,1.0012,1.0013,3538314.0
2022-07-02 18:00:00+09:00,1.0012,1.0013,1.0012,1.0012,4061681.0
2022-07-02 19:00:00+09:00,1.0013,1.0013,1.0012,1.0012,5109953.0
2022-07-02 20:00:00+09:00,1.0012,1.0013,1.0012,1.0012,5035965.0
2022-07-02 21:00:00+09:00,1.0012,1.0013,1.0012,1.0012,6330289.0
