,date,retail,card,production,card_num,real_index
112,2013-04-01,-0.1137557994950719,-0.080114260659782,-0.2040704420090958,0.0009499008598082,-0.11913614046805154
113,2013-05-01,-0.3930223086341265,-0.3254851220542383,-0.6866201178035861,-0.4743307841102451,-0.49318345983998474
114,2013-06-01,-0.3902351055223401,-0.3206234154277944,-0.4610725932101056,-0.3191125765201096,-0.3903918982354659
115,2013-07-01,-0.3354453085250838,0.1083706364562877,-0.6846366850568016,-0.0763493306667322,-0.33469044689570254
116,2013-08-01,-0.1706112876076944,-0.0896236290801044,-0.016323434012005,-0.1861008882405142,-0.10826566009333623
117,2013-09-01,-0.6932460087779437,-0.4788087498708506,-0.5732105948800522,-0.1803617761391813,-0.5320139555543374
118,2013-11-01,-0.2669252587487616,-0.4584752107237965,-0.4304270576120896,-0.37267660341539,-0.37097607447681485
119,2013-12-01,-0.4491568271103911,-0.2910664533805696,-0.5759409168824071,0.2442989482074546,-0.3494938321931185
120,2014-01-01,0.4077039433610162,-0.1630420937468147,-0.145045207778577,-0.648368554203282,-0.047682196130869714
121,2014-01-01,-0.4303208843262904,-0.1630420937468147,-0.145045207778577,-0.648368554203282,-0.32702380535997194
122,2014-02-01,-0.4875747043920931,-0.3817087697081675,-0.6182444848076698,0.013818915731859,-0.4299213720626391
123,2014-03-01,-0.1276681621631392,-0.0818869220560621,-0.0302155365279575,0.2182861175214973,-0.029894700319459695
124,2014-04-01,-0.3702752625011798,-0.4453897753820334,-0.4370808669383464,-0.6213988174777089,-0.4469168086231324
125,2014-05-01,-0.2288984480018235,-0.496692227313836,-0.7255744857710362,-0.5390711430267796,-0.49078487298105583
126,2014-06-01,-0.238883811682676,-0.1847271864180513,-0.1441237750484779,0.122289556096287,-0.13807546729734535
127,2014-07-01,-0.2809378556023588,-0.265445403994939,0.0361842154498388,-0.4001950317091875,-0.1925246193348611
128,2014-08-01,0.0149598819257352,-0.0825289714133853,-0.5812933658018163,-0.5410870127274928,-0.29271382531550677
129,2014-09-01,-0.1847350588751848,-0.1940700625326869,-0.6510904595201615,-0.1231763553741851,-0.33148290911626077
130,2014-11-01,-0.2694279027163375,-0.1355173928242234,-0.763410467873378,-0.2692890167075631,-0.4117471917852029
131,2014-12-01,0.35045252750311,0.0765615821458406,-0.5085887899458984,-0.0453350110896293,-0.047507658971560916
132,2015-01-01,-0.8413955275830873,-0.2947843881171731,-1.1611270072517297,-0.0939868134576735,-0.73230271187408
133,2015-01-01,0.9182753642486768,-0.2947843881171731,-1.1611270072517297,-0.0939868134576735,-0.14574574793015874
134,2015-02-01,0.6256742268752388,-0.0293995393264476,-0.5152557222810472,-0.5326830833738744,-0.05687426891865649
135,2015-03-01,0.100855616502868,-0.0518618069524729,-0.8013808068202556,-0.0688803067402917,-0.2536320823879233
136,2015-04-01,0.5597937821452096,0.58918531320333,-0.5877883106455407,0.1310209432195577,0.11070286657037091
137,2015-05-01,0.2439234279088217,0.1619311879460657,-0.6914645195726212,0.080179077846574,-0.10882865292249323
138,2015-06-01,-0.3916993812393101,0.0005069159587091,-0.8735253911232219,-0.1957282883659115,-0.45427848618871103
139,2015-07-01,-0.2283449828778585,0.1622940916972034,-0.9453956625092496,-0.0010029376371582,-0.36436502278569516
140,2015-08-01,-0.1847350588751848,0.0397950075453266,-0.1251786075586714,0.5510066596762179,-0.004837610941027988
141,2015-09-01,0.5793510332599309,0.3789712908790986,0.621430651929133,0.2064168861560773,0.49782525790221727
142,2015-11-01,0.5022764600796723,0.2227524231621814,-0.0538381500152653,0.4545178194488983,0.26235781045664897
143,2015-12-01,0.082678240547025,0.1687535906967714,0.1191746485676262,0.0234917126262985,0.09932518025872872
144,2016-01-01,0.417017155952435,0.7034248910594896,-0.2670825003561437,-0.2774984922117623,0.12096595167338499
